part_number,rev,specification,conductors,gauge_awg,stranding,basic_wire_symbol,component_wire_spec,component_wire_pn,insulation_material,conductor_material,conductor_od_in,conductor_resistance_ohm_per_1000ft,identification_method,identification_color_table,identification_marking,wire_identification_colors,shield_code,shield_description,shield_material,shield_style,shield_coverage,shield_temperature_c,jacket_code,jacket_description,jacket_material,jacket_color,jacket_construction,jacket_temperature_c,core_od_in_estimated,overall_od_in_estimated,temperature_rating_c,voltage_rating_v,path
M27500-24TG2S00,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,00,no jacket,,,,,0.073,0.089,150,600,M27500-24TG2S00/M27500-24TG2S00-rev1
M27500-24TG2S05,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.073,0.109,150,600,M27500-24TG2S05/M27500-24TG2S05-rev1
M27500-24TG2S09,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.073,0.109,150,600,M27500-24TG2S09/M27500-24TG2S09-rev1
M27500-24TG2S14,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.073,0.109,150,600,M27500-24TG2S14/M27500-24TG2S14-rev1
M27500-24TG2S20,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.073,0.109,150,600,M27500-24TG2S20/M27500-24TG2S20-rev1
M27500-24TG2T00,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,00,no jacket,,,,,0.073,0.089,150,600,M27500-24TG2T00/M27500-24TG2T00-rev1
M27500-24TG2T05,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.073,0.109,150,600,M27500-24TG2T05/M27500-24TG2T05-rev1
M27500-24TG2T09,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.073,0.109,150,600,M27500-24TG2T09/M27500-24TG2T09-rev1
M27500-24TG2T14,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.073,0.109,150,600,M27500-24TG2T14/M27500-24TG2T14-rev1
M27500-24TG2T20,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.073,0.109,150,600,M27500-24TG2T20/M27500-24TG2T20-rev1
M27500-24TG2U00,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,U,no shield,,,,,00,no jacket,,,,,0.073,0.073,150,600,M27500-24TG2U00/M27500-24TG2U00-rev1
M27500-24TG2U05,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,U,no shield,,,,,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.073,0.093,150,600,M27500-24TG2U05/M27500-24TG2U05-rev1
M27500-24TG2U09,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,U,no shield,,,,,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.073,0.093,150,600,M27500-24TG2U09/M27500-24TG2U09-rev1
M27500-24TG2U14,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,U,no shield,,,,,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.073,0.093,150,600,M27500-24TG2U14/M27500-24TG2U14-rev1
M27500-24TG2U20,1,MIL-DTL-27500,2,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue,U,no shield,,,,,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.073,0.093,150,600,M27500-24TG2U20/M27500-24TG2U20-rev1
M27500-24TG3N00,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,00,no jacket,,,,,0.079,0.095,150,600,M27500-24TG3N00/M27500-24TG3N00-rev1
M27500-24TG3N05,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.079,0.115,150,600,M27500-24TG3N05/M27500-24TG3N05-rev1
M27500-24TG3N09,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.079,0.115,150,600,M27500-24TG3N09/M27500-24TG3N09-rev1
M27500-24TG3N14,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.079,0.115,150,600,M27500-24TG3N14/M27500-24TG3N14-rev1
M27500-24TG3N20,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.079,0.115,150,600,M27500-24TG3N20/M27500-24TG3N20-rev1
M27500-24TG3S00,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,00,no jacket,,,,,0.079,0.095,150,600,M27500-24TG3S00/M27500-24TG3S00-rev1
M27500-24TG3S05,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.079,0.115,150,600,M27500-24TG3S05/M27500-24TG3S05-rev1
M27500-24TG3S09,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.079,0.115,150,600,M27500-24TG3S09/M27500-24TG3S09-rev1
M27500-24TG3S14,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.079,0.115,150,600,M27500-24TG3S14/M27500-24TG3S14-rev1
M27500-24TG3S20,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.079,0.115,150,600,M27500-24TG3S20/M27500-24TG3S20-rev1
M27500-24TG3T00,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,00,no jacket,,,,,0.079,0.095,150,600,M27500-24TG3T00/M27500-24TG3T00-rev1
M27500-24TG3T05,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.079,0.115,150,600,M27500-24TG3T05/M27500-24TG3T05-rev1
M27500-24TG3T09,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.079,0.115,150,600,M27500-24TG3T09/M27500-24TG3T09-rev1
M27500-24TG3T14,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.079,0.115,150,600,M27500-24TG3T14/M27500-24TG3T14-rev1
M27500-24TG3T20,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.079,0.115,150,600,M27500-24TG3T20/M27500-24TG3T20-rev1
M27500-24TG3U00,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,U,no shield,,,,,00,no jacket,,,,,0.079,0.079,150,600,M27500-24TG3U00/M27500-24TG3U00-rev1
M27500-24TG3U05,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,U,no shield,,,,,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.079,0.099,150,600,M27500-24TG3U05/M27500-24TG3U05-rev1
M27500-24TG3U09,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,U,no shield,,,,,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.079,0.099,150,600,M27500-24TG3U09/M27500-24TG3U09-rev1
M27500-24TG3U14,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,U,no shield,,,,,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.079,0.099,150,600,M27500-24TG3U14/M27500-24TG3U14-rev1
M27500-24TG3U20,1,MIL-DTL-27500,3,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange,U,no shield,,,,,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.079,0.099,150,600,M27500-24TG3U20/M27500-24TG3U20-rev1
M27500-24TG4N00,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,00,no jacket,,,,,0.089,0.105,150,600,M27500-24TG4N00/M27500-24TG4N00-rev1
M27500-24TG4N05,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.089,0.125,150,600,M27500-24TG4N05/M27500-24TG4N05-rev1
M27500-24TG4N09,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.089,0.125,150,600,M27500-24TG4N09/M27500-24TG4N09-rev1
M27500-24TG4N14,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.089,0.125,150,600,M27500-24TG4N14/M27500-24TG4N14-rev1
M27500-24TG4N20,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.089,0.125,150,600,M27500-24TG4N20/M27500-24TG4N20-rev1
M27500-24TG4S00,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,00,no jacket,,,,,0.089,0.105,150,600,M27500-24TG4S00/M27500-24TG4S00-rev1
M27500-24TG4S05,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.089,0.125,150,600,M27500-24TG4S05/M27500-24TG4S05-rev1
M27500-24TG4S09,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.089,0.125,150,600,M27500-24TG4S09/M27500-24TG4S09-rev1
M27500-24TG4S14,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.089,0.125,150,600,M27500-24TG4S14/M27500-24TG4S14-rev1
M27500-24TG4S20,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,S,"round, silver-coated copper",silver-coated copper,round braid,85%,200,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.089,0.125,150,600,M27500-24TG4S20/M27500-24TG4S20-rev1
M27500-24TG4T00,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,00,no jacket,,,,,0.089,0.105,150,600,M27500-24TG4T00/M27500-24TG4T00-rev1
M27500-24TG4T05,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.089,0.125,150,600,M27500-24TG4T05/M27500-24TG4T05-rev1
M27500-24TG4T09,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.089,0.125,150,600,M27500-24TG4T09/M27500-24TG4T09-rev1
M27500-24TG4T14,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.089,0.125,150,600,M27500-24TG4T14/M27500-24TG4T14-rev1
M27500-24TG4T20,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,T,"round, tin-coated copper",tin-coated copper,round braid,85%,150,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.089,0.125,150,600,M27500-24TG4T20/M27500-24TG4T20-rev1
M27500-24TG4U00,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,U,no shield,,,,,00,no jacket,,,,,0.089,0.089,150,600,M27500-24TG4U00/M27500-24TG4U00-rev1
M27500-24TG4U05,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,U,no shield,,,,,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.089,0.109,150,600,M27500-24TG4U05/M27500-24TG4U05-rev1
M27500-24TG4U09,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,U,no shield,,,,,09,extruded white fluorinated ethylene propylene (FEP),FEP,white,extruded,200,0.089,0.109,150,600,M27500-24TG4U09/M27500-24TG4U09-rev1
M27500-24TG4U14,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,U,no shield,,,,,14,extruded white ethylene-tetrafluoroethylene copolymer (ETFE),ETFE,white,extruded,150,0.089,0.109,150,600,M27500-24TG4U14/M27500-24TG4U14-rev1
M27500-24TG4U20,1,MIL-DTL-27500,4,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green,U,no shield,,,,,20,extruded white perfluoroalkoxy (PFA),PFA,white,extruded,260,0.089,0.109,150,600,M27500-24TG4U20/M27500-24TG4U20-rev1
M27500-24TG5N00,1,MIL-DTL-27500,5,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green|white/red,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,00,no jacket,,,,,0.099,0.115,150,600,M27500-24TG5N00/M27500-24TG5N00-rev1
M27500-24TG5N05,1,MIL-DTL-27500,5,24,19x36,TG,MIL-DTL-22759/18,M22759/18-24,"ETFE, extruded, thin wall",tin-coated copper,0.036,26.2,-,IIIA,stripe,white|white/blue|white/orange|white/green|white/red,N,"round, nickel-coated copper",nickel-coated copper,round braid,85%,260,05,extruded clear fluorinated ethylene propylene (FEP),FEP,clear,extruded,200,0.099,0.135,150,600,M27500-24TG5N05/M27500-24TG5N05-rev1
